EngagementID;ContentID;CampaignID;ProductID;ContentType;Likes;Views;Clicks;EngagementDate
2838;29;20;6;BLOG;0;674;20;16.12.2025
2839;4;12;16;BLOG;0;1107;30;15.04.2025
2840;37;2;2;SOCIAL MEDIA;14;997;187;01.11.2024
2841;27;11;13;BLOG;122;3075;645;17.03.2024
2842;8;10;19;SOCIAL MEDIA;223;2193;615;14.09.2023
2843;43;17;9;VIDEO;22;2444;145;05.01.2025
2844;23;15;15;NEWSLETTER;237;8153;2307;07.07.2023
2845;31;7;5;SOCIAL MEDIA;680;8015;3408;18.02.2023
2846;11;2;9;NEWSLETTER;10;1114;143;08.02.2025
2847;27;13;5;SOCIAL MEDIA;46;910;216;22.01.2024
2848;44;1;15;SOCIAL MEDIA;146;5920;1216;02.03.2024
2849;1;18;8;BLOG;279;4045;920;19.11.2023
2850;45;10;6;VIDEO;0;345;7;03.08.2025
2851;9;5;11;SOCIAL MEDIA;0;259;3;26.11.2025
2852;38;4;11;VIDEO;1;1699;35;23.06.2025
2853;43;18;16;SOCIAL MEDIA;18;3041;360;25.09.2024
2854;13;11;1;NEWSLETTER;0;569;27;01.11.2025
2855;24;17;3;SOCIAL MEDIA;299;6273;1825;30.05.2023
2856;23;2;12;BLOG;61;1851;319;04.08.2024
2857;38;15;19;VIDEO;6;1391;127;30.04.2025
2858;33;2;9;VIDEO;152;3565;677;09.07.2024
2859;30;2;16;SOCIAL MEDIA;3;2370;128;14.04.2025
2860;10;1;9;NEWSLETTER;272;3260;1030;17.01.2024
2861;13;8;15;SOCIAL MEDIA;158;3896;798;26.09.2024
2862;1;2;5;BLOG;519;6244;1844;27.11.2023
2863;44;14;19;VIDEO;106;1274;346;17.11.2023
2864;7;12;14;VIDEO;30;863;161;31.08.2023
2865;33;13;10;BLOG;0;593;18;25.09.2025
2866;20;9;13;BLOG;190;5510;1357;08.02.2024
2867;23;17;16;BLOG;26;1686;219;07.09.2024
2868;29;14;11;VIDEO;372;2156;867;16.04.2023
2869;12;16;7;SOCIAL MEDIA;2;1009;54;29.04.2025
2870;8;13;10;BLOG;1;775;39;25.08.2025
2871;4;17;13;VIDEO;129;2431;485;23.05.2023
2872;14;10;3;NEWSLETTER;15;1009;77;02.08.2024
2873;45;12;18;NEWSLETTER;44;2538;390;26.01.2025
2874;29;20;5;VIDEO;101;5823;858;09.10.2023
2875;26;18;20;VIDEO;8;1717;92;30.05.2025
2876;36;20;7;SOCIAL MEDIA;0;815;19;25.06.2025
2877;43;9;3;VIDEO;419;6960;1667;22.09.2023
2878;19;6;16;BLOG;32;1457;232;25.08.2023
2879;42;3;5;NEWSLETTER;376;5921;1586;08.08.2023
2880;17;18;15;NEWSLETTER;2;1189;34;02.07.2025
2881;5;6;7;VIDEO;8;625;118;10.07.2024
2882;8;1;12;SOCIAL MEDIA;126;5305;495;22.04.2024
2883;31;20;8;VIDEO;393;5326;2157;10.06.2023
2884;33;9;10;SOCIAL MEDIA;2;1426;38;26.06.2025
2885;27;8;19;VIDEO;0;412;5;13.08.2025
2886;33;5;16;NEWSLETTER;78;4881;553;29.06.2023
2887;47;9;1;NEWSLETTER;160;2807;694;09.02.2024
2888;17;1;17;VIDEO;333;5458;2431;26.02.2023
2889;33;9;2;SOCIAL MEDIA;0;548;9;24.09.2025
2890;13;2;16;BLOG;13;1381;83;12.08.2024
2891;19;2;2;NEWSLETTER;68;5133;857;17.12.2023
2892;27;17;8;NEWSLETTER;12;2584;134;17.01.2025
2893;19;8;3;BLOG;1293;7643;3344;07.01.2023
2894;30;13;5;SOCIAL MEDIA;1178;9692;2499;30.01.2023
2895;31;9;3;VIDEO;130;5667;1217;12.10.2023
2896;30;5;19;NEWSLETTER;41;2248;329;05.09.2024
2897;23;8;19;VIDEO;10;580;46;03.12.2023
2898;33;17;9;BLOG;0;791;9;11.10.2025
2899;8;2;5;SOCIAL MEDIA;167;5316;1296;22.11.2023
2900;9;18;17;SOCIAL MEDIA;2;1622;91;12.05.2025
2901;26;12;13;SOCIAL MEDIA;110;4704;1076;11.02.2023
2902;21;15;7;BLOG;94;2988;688;03.07.2024
2903;46;3;10;SOCIAL MEDIA;22;2124;268;31.07.2023
2904;32;12;8;SOCIAL MEDIA;348;3532;1204;14.08.2023
2905;5;10;3;SOCIAL MEDIA;14;2123;204;07.04.2025
2906;45;3;4;VIDEO;47;1422;268;03.11.2023
2907;27;8;13;VIDEO;0;973;28;27.06.2025
2908;6;8;19;SOCIAL MEDIA;2;1243;75;19.06.2025
2909;36;8;16;NEWSLETTER;1;949;35;05.05.2025
2910;37;9;1;NEWSLETTER;14;1257;172;04.01.2025
2911;36;18;6;VIDEO;2;1169;97;25.06.2025
2912;14;8;15;VIDEO;182;3181;549;12.11.2023
2913;32;2;19;NEWSLETTER;6;260;55;15.08.2024
2914;48;1;14;BLOG;1;963;54;03.07.2025
2915;4;10;11;VIDEO;2;1121;70;27.03.2025
2916;33;14;3;VIDEO;42;2798;220;19.11.2023
2917;32;20;11;VIDEO;0;198;2;18.11.2025
2918;12;8;20;SOCIAL MEDIA;0;163;3;03.05.2025
2919;45;9;10;BLOG;796;5305;1982;28.01.2023
2920;44;2;14;SOCIAL MEDIA;903;6110;2113;25.02.2023
2921;3;10;2;SOCIAL MEDIA;0;488;15;24.11.2025
2922;46;18;16;NEWSLETTER;216;5735;749;25.02.2024
2923;49;10;15;NEWSLETTER;89;4169;1162;23.01.2024
2924;26;13;14;VIDEO;2;153;21;30.12.2024
2925;37;20;8;NEWSLETTER;76;2527;277;30.03.2024
2926;4;3;20;NEWSLETTER;210;3072;689;06.03.2023
2927;33;13;5;SOCIAL MEDIA;37;1772;292;11.12.2024
2928;33;3;20;BLOG;5;1863;95;16.03.2025
2929;23;6;18;SOCIAL MEDIA;0;151;10;05.09.2024
2930;17;19;6;NEWSLETTER;50;5213;486;02.02.2024
2931;40;9;9;VIDEO;90;3188;583;28.02.2024
2932;28;8;3;BLOG;64;948;243;30.03.2023
2933;41;4;10;SOCIAL MEDIA;2;698;45;25.07.2025
2934;45;3;19;NEWSLETTER;1;817;36;21.09.2025
2935;15;20;11;NEWSLETTER;43;2227;240;18.12.2023
2936;35;4;8;VIDEO;0;694;15;10.11.2025
2937;35;19;10;NEWSLETTER;0;202;8;01.02.2025
2938;38;16;16;BLOG;4;2024;79;11.03.2025
2939;18;10;16;VIDEO;35;3117;512;12.02.2024
2940;7;14;12;VIDEO;0;120;6;05.07.2025
2941;20;16;4;SOCIAL MEDIA;14;3643;200;05.09.2024
2942;1;8;7;NEWSLETTER;162;3936;801;02.04.2024
2943;17;17;12;NEWSLETTER;2;428;29;09.06.2024
2944;30;8;10;VIDEO;1054;5853;2672;09.01.2023
2945;33;11;6;SOCIAL MEDIA;113;2208;500;28.07.2024
2946;17;20;16;BLOG;5;1522;101;13.07.2025
2947;20;6;16;NEWSLETTER;498;4327;1550;01.10.2023
2948;17;14;2;VIDEO;110;1495;390;24.03.2024
2949;1;14;3;SOCIAL MEDIA;7;381;36;18.03.2024
2950;21;20;6;VIDEO;0;75;2;19.11.2025
2951;2;15;11;SOCIAL MEDIA;33;3267;179;27.08.2024
2952;49;16;8;VIDEO;30;548;99;05.07.2023
2953;23;13;19;NEWSLETTER;0;383;13;02.09.2025
2954;47;13;12;BLOG;55;1996;284;10.09.2024
2955;27;18;1;NEWSLETTER;128;2781;434;18.08.2023
2956;17;11;20;VIDEO;446;4958;1593;16.07.2023
2957;10;11;11;NEWSLETTER;0;266;7;30.11.2025
2958;22;15;18;SOCIAL MEDIA;14;1890;258;18.05.2024
2959;15;11;2;NEWSLETTER;50;4736;447;08.05.2024
2960;34;7;19;SOCIAL MEDIA;94;2501;249;07.08.2023
2961;20;14;5;SOCIAL MEDIA;3;477;38;25.03.2025
2962;13;5;6;BLOG;0;957;14;19.12.2025
2963;37;18;12;SOCIAL MEDIA;134;3614;662;07.06.2024
2964;43;7;13;BLOG;28;1951;189;23.08.2024
2965;37;10;6;BLOG;27;2735;261;25.02.2025
2966;19;14;11;BLOG;566;4537;1711;22.05.2023
2967;43;2;11;NEWSLETTER;0;323;12;18.11.2025
2968;19;19;9;SOCIAL MEDIA;32;1833;257;21.11.2024
2969;13;20;9;SOCIAL MEDIA;10;1234;152;11.03.2025
2970;43;20;4;BLOG;95;5129;390;13.05.2024
2971;46;5;4;VIDEO;256;7418;810;21.06.2023
2972;4;16;15;VIDEO;137;1250;450;28.10.2023
2973;30;3;15;NEWSLETTER;43;3085;548;03.12.2024
2974;1;1;11;VIDEO;52;2604;440;11.08.2024
2975;28;3;20;SOCIAL MEDIA;866;8887;3993;13.03.2023
2976;30;9;8;VIDEO;27;1657;173;30.08.2024
2977;33;4;1;VIDEO;45;3494;294;20.11.2024
2978;4;16;10;BLOG;0;147;13;24.03.2024
2979;49;17;10;BLOG;204;3874;1018;08.01.2023
2980;21;15;1;NEWSLETTER;128;4952;1324;08.12.2023
2981;8;8;16;VIDEO;105;5240;751;08.01.2024
2982;33;13;13;VIDEO;51;1667;352;05.01.2024
2983;28;2;12;VIDEO;1;846;28;10.12.2025
2984;8;10;9;BLOG;3;983;50;02.07.2025
2985;25;19;20;NEWSLETTER;141;3774;776;05.09.2024
2986;23;15;15;VIDEO;285;4019;1014;30.11.2023
2987;7;15;1;BLOG;464;7729;1353;04.06.2023
2988;13;12;9;NEWSLETTER;14;584;100;17.07.2024
2989;26;7;15;BLOG;76;4255;313;24.06.2024
2990;17;4;14;SOCIAL MEDIA;5;138;28;02.07.2023
2991;28;14;6;NEWSLETTER;66;696;241;05.05.2023
2992;30;12;4;BLOG;154;5020;1050;31.03.2024
2993;12;4;12;NEWSLETTER;50;2044;338;17.09.2024
2994;19;1;9;BLOG;4;1065;41;15.01.2025
2995;24;8;3;NEWSLETTER;494;4880;1114;01.04.2023
2996;16;17;15;BLOG;1;824;38;06.10.2025
2997;27;14;9;VIDEO;6;203;36;04.06.2024
2998;17;11;6;VIDEO;0;1003;18;20.08.2025
2999;19;19;7;VIDEO;26;3478;325;06.06.2024
3000;11;4;3;BLOG;1098;7755;2890;03.02.2023
3001;4;1;16;NEWSLETTER;18;1685;142;15.01.2025
3002;4;19;14;VIDEO;150;4279;1718;25.06.2023
3003;49;7;9;SOCIAL MEDIA;4;1593;61;04.07.2025
3004;11;17;5;NEWSLETTER;2;632;24;17.01.2025
3005;9;3;6;BLOG;89;1840;331;22.02.2024
3006;48;20;10;SOCIAL MEDIA;112;6367;644;30.07.2023
3007;17;14;10;VIDEO;1;744;30;05.07.2025
3008;28;17;14;VIDEO;0;266;6;22.09.2025
3009;44;15;20;VIDEO;155;2352;806;18.01.2023
3010;29;13;20;VIDEO;0;116;2;03.10.2025
3011;8;12;10;VIDEO;22;1528;209;13.11.2024
3012;33;9;6;BLOG;437;4937;1729;26.10.2023
3013;2;14;17;NEWSLETTER;3;1879;73;10.11.2024
3014;32;7;1;SOCIAL MEDIA;0;542;19;20.11.2025
3015;29;16;13;VIDEO;10;1730;94;29.12.2024
3016;9;19;16;NEWSLETTER;60;2155;261;20.05.2024
3017;15;12;9;BLOG;266;7617;911;17.08.2023
3018;20;11;10;NEWSLETTER;0;792;14;23.08.2025
3019;44;20;3;SOCIAL MEDIA;586;4665;2159;12.03.2023
3020;6;17;17;SOCIAL MEDIA;48;2585;238;07.08.2024
3021;3;4;3;NEWSLETTER;84;2608;488;26.10.2024
3022;21;14;3;SOCIAL MEDIA;335;6773;1287;16.05.2023
3023;12;8;5;VIDEO;21;1404;165;10.12.2024
3024;25;20;18;SOCIAL MEDIA;173;2948;625;02.11.2023
3025;26;10;7;VIDEO;121;4074;860;30.06.2024
3026;47;11;10;SOCIAL MEDIA;50;3152;307;16.02.2023
3027;4;1;20;NEWSLETTER;0;545;7;21.09.2025
3028;45;16;19;SOCIAL MEDIA;0;748;40;12.06.2025
3029;43;3;18;VIDEO;39;2731;215;16.06.2024
3030;16;16;3;SOCIAL MEDIA;36;927;169;06.07.2024
3031;33;18;19;BLOG;0;855;13;13.10.2025
3032;34;2;1;SOCIAL MEDIA;2;664;23;28.04.2025
3033;49;10;20;NEWSLETTER;3;433;39;23.05.2025
3034;28;12;17;VIDEO;28;1927;216;01.10.2024
3035;47;1;10;SOCIAL MEDIA;38;3224;325;20.11.2024
3036;7;18;7;NEWSLETTER;211;2917;1349;05.01.2023
3037;38;19;4;SOCIAL MEDIA;5;1645;93;30.05.2025
3038;15;9;1;BLOG;149;2459;504;11.11.2023
3039;29;3;19;VIDEO;0;199;9;26.04.2025
3040;9;17;5;VIDEO;12;2718;100;19.02.2025
3041;10;17;15;NEWSLETTER;0;377;5;21.10.2025
3042;33;8;18;NEWSLETTER;176;4761;652;04.01.2024
3043;26;7;5;NEWSLETTER;93;4425;642;10.08.2023
3044;8;17;18;SOCIAL MEDIA;16;2648;284;06.02.2025
3045;32;11;1;SOCIAL MEDIA;42;1742;266;30.09.2024
3046;15;6;11;VIDEO;753;7442;2679;18.07.2023
3047;20;12;16;VIDEO;11;2433;119;20.01.2025
3048;32;12;16;SOCIAL MEDIA;2;894;50;20.08.2025
3049;11;8;4;BLOG;125;2639;1129;25.01.2023
3050;37;16;15;VIDEO;1;970;39;27.10.2025
3051;7;9;20;VIDEO;10;790;193;18.05.2024
3052;8;11;12;NEWSLETTER;70;3736;708;04.10.2024
3053;13;14;13;SOCIAL MEDIA;257;5403;937;12.09.2023
3054;49;11;18;BLOG;216;5345;962;05.03.2024
3055;23;13;13;SOCIAL MEDIA;305;4430;1610;07.10.2023
3056;37;4;17;BLOG;0;191;2;28.12.2025
3057;19;16;1;SOCIAL MEDIA;106;645;241;30.04.2023
3058;32;19;12;BLOG;91;4037;436;11.05.2024
3059;2;15;20;SOCIAL MEDIA;8;2877;251;19.01.2025
3060;40;6;4;BLOG;15;996;169;11.06.2024
3061;4;10;4;VIDEO;145;5557;1827;19.11.2023
3062;9;20;16;BLOG;7;1893;113;21.06.2024
3063;32;5;17;VIDEO;7;2522;188;06.11.2024
3064;45;17;2;SOCIAL MEDIA;15;1169;182;04.12.2023
3065;36;12;9;BLOG;0;1218;22;16.06.2025
3066;35;1;15;SOCIAL MEDIA;23;723;69;13.11.2023
3067;29;7;14;BLOG;126;7475;1172;09.01.2023
3068;14;19;7;VIDEO;114;3239;466;26.03.2023
3069;30;20;20;VIDEO;2;222;21;20.04.2025
3070;9;13;16;NEWSLETTER;192;5140;991;10.03.2024
3071;48;17;3;SOCIAL MEDIA;41;4155;824;27.08.2024
3072;39;16;18;SOCIAL MEDIA;24;610;134;23.02.2024
3073;15;13;12;SOCIAL MEDIA;225;7194;659;07.10.2023
3074;6;9;7;SOCIAL MEDIA;0;131;2;08.09.2025
3075;43;3;7;VIDEO;8;1267;110;14.06.2025
3076;10;20;9;SOCIAL MEDIA;107;2043;484;18.01.2024
3077;20;17;9;VIDEO;2;430;27;03.05.2025
3078;6;14;17;NEWSLETTER;10;2467;149;10.03.2025
3079;33;4;7;SOCIAL MEDIA;0;13;0;09.08.2025
3080;1;18;2;BLOG;57;1131;272;25.06.2023
3081;45;8;7;VIDEO;105;2152;528;17.05.2024
3082;43;13;10;SOCIAL MEDIA;169;5996;1978;25.10.2023
3083;28;9;5;BLOG;1;932;46;21.11.2025
3084;24;9;4;NEWSLETTER;0;455;5;10.09.2025
3085;21;12;15;SOCIAL MEDIA;4;1705;77;12.06.2025
3086;27;7;18;VIDEO;7;1180;57;30.01.2025
3087;35;20;13;SOCIAL MEDIA;161;3283;1086;03.12.2023
3088;34;11;18;BLOG;528;4290;1924;22.03.2023
3089;7;14;6;VIDEO;11;676;73;05.11.2024
3090;28;20;5;NEWSLETTER;3;781;49;24.04.2025
3091;30;1;17;NEWSLETTER;92;4410;525;29.04.2024
3092;20;5;2;BLOG;36;1187;320;30.04.2024
3093;26;13;6;NEWSLETTER;191;3994;1246;29.12.2023
3094;11;9;7;VIDEO;106;2350;585;22.06.2024
3095;45;1;4;NEWSLETTER;58;2207;364;18.11.2024
3096;12;3;3;VIDEO;613;6654;2055;18.10.2023
3097;29;19;10;NEWSLETTER;0;576;12;16.12.2025
3098;1;16;17;NEWSLETTER;442;8245;3104;01.05.2023
3099;4;4;12;SOCIAL MEDIA;472;6810;1931;29.10.2023
3100;31;11;18;NEWSLETTER;184;6584;516;07.10.2023
3101;33;16;16;VIDEO;374;7209;1053;16.04.2023
3102;1;13;18;SOCIAL MEDIA;293;4442;1178;04.02.2024
3103;3;20;4;NEWSLETTER;2;832;60;16.03.2025
3104;15;16;5;SOCIAL MEDIA;440;6701;2524;21.05.2023
3105;21;18;19;NEWSLETTER;489;8414;1574;13.04.2023
3106;47;18;14;BLOG;24;3928;321;29.08.2024
3107;49;13;11;NEWSLETTER;0;243;10;30.11.2025
3108;41;16;17;SOCIAL MEDIA;0;269;16;27.06.2025
3109;49;3;1;BLOG;5;1937;117;23.05.2025
3110;42;2;11;BLOG;61;1678;220;12.01.2024
3111;21;1;8;NEWSLETTER;0;330;18;29.07.2025
3112;22;7;15;BLOG;159;3432;831;30.01.2023
3113;44;8;12;NEWSLETTER;14;2546;264;17.02.2025
3114;2;18;6;VIDEO;4;604;45;03.04.2025
3115;8;14;13;SOCIAL MEDIA;0;225;6;07.06.2025
3116;48;7;6;BLOG;2;833;45;12.08.2025
3117;11;12;17;SOCIAL MEDIA;813;6993;2606;04.02.2023
3118;34;15;10;NEWSLETTER;286;4007;788;24.09.2023
3119;48;7;16;NEWSLETTER;984;7563;2998;07.08.2023
3120;7;3;6;VIDEO;0;868;17;05.09.2025
3121;10;9;13;VIDEO;449;3592;1027;25.02.2023
3122;10;12;14;SOCIAL MEDIA;8;561;63;11.09.2024
3123;24;8;18;VIDEO;110;1673;409;11.05.2023
3124;32;16;18;VIDEO;68;1484;331;19.06.2024
3125;26;13;13;NEWSLETTER;77;3351;456;03.11.2024
3126;23;12;13;BLOG;112;5555;1055;25.09.2023
3127;6;12;12;SOCIAL MEDIA;0;448;6;18.11.2025
3128;4;17;4;NEWSLETTER;195;2639;551;27.03.2023
3129;37;5;17;BLOG;33;1090;166;31.03.2023
3130;38;18;6;NEWSLETTER;465;2133;992;15.01.2023
3131;14;9;16;BLOG;0;315;11;22.12.2025
3132;39;4;9;BLOG;1;400;25;06.11.2024
3133;21;2;16;NEWSLETTER;23;1151;214;29.10.2024
3134;2;9;9;NEWSLETTER;9;1543;161;11.04.2025
3135;47;20;1;BLOG;347;3374;1056;03.08.2023
3136;40;3;3;NEWSLETTER;143;1870;761;13.05.2023
3137;44;18;12;VIDEO;17;2279;412;13.09.2024
3138;29;19;17;NEWSLETTER;3;1404;89;11.04.2025
3139;50;16;13;SOCIAL MEDIA;0;368;18;13.05.2025
3140;27;4;4;VIDEO;78;1160;249;02.12.2023
3141;39;17;20;NEWSLETTER;157;2655;676;22.04.2024
3142;8;20;20;BLOG;12;1554;90;02.01.2025
3143;14;14;14;VIDEO;5;174;64;07.07.2023
3144;14;17;6;BLOG;302;4774;1083;19.10.2023
3145;15;16;1;BLOG;20;1070;128;25.11.2024
3146;19;14;4;BLOG;122;2558;823;19.01.2024
3147;49;6;6;VIDEO;300;6837;2251;23.06.2023
3148;33;3;18;SOCIAL MEDIA;116;4462;410;16.11.2023
3149;18;15;20;NEWSLETTER;67;1110;164;07.01.2023
3150;30;4;2;BLOG;33;1160;136;09.12.2023
3151;24;2;1;SOCIAL MEDIA;134;5139;450;09.09.2023
3152;48;20;20;SOCIAL MEDIA;13;449;67;02.10.2024
3153;21;14;19;VIDEO;204;3224;924;10.01.2023
3154;26;1;9;VIDEO;17;1556;134;12.02.2025
3155;2;18;1;SOCIAL MEDIA;689;6466;2501;10.07.2023
3156;50;1;16;NEWSLETTER;476;6588;1755;25.12.2023
3157;27;12;7;BLOG;139;4762;478;01.02.2024
3158;25;8;5;SOCIAL MEDIA;0;164;1;19.12.2025
3159;20;7;16;NEWSLETTER;1;844;16;22.07.2025
3160;13;18;2;BLOG;143;3971;949;21.08.2023
3161;10;3;7;SOCIAL MEDIA;37;3923;339;21.10.2024
3162;18;8;9;BLOG;4;168;24;08.02.2023
3163;3;10;5;BLOG;6;1474;65;15.02.2025
3164;40;6;15;BLOG;4;1770;79;06.05.2025
3165;34;8;11;SOCIAL MEDIA;144;5959;478;25.12.2023
3166;47;11;15;BLOG;19;1380;258;31.10.2023
3167;47;17;7;BLOG;88;2711;674;28.04.2024
3168;23;20;20;VIDEO;1;941;42;19.08.2025
3169;50;2;5;SOCIAL MEDIA;0;375;8;12.10.2025
3170;43;15;10;BLOG;0;302;17;20.05.2025
3171;16;3;18;BLOG;0;226;10;05.09.2025
3172;33;16;20;BLOG;290;6407;1448;20.08.2023
3173;11;11;11;NEWSLETTER;0;111;1;20.09.2025
3174;41;14;18;NEWSLETTER;37;2939;369;29.01.2025
3175;42;9;12;VIDEO;66;4311;807;03.06.2024
3176;48;9;10;VIDEO;21;2271;190;02.07.2024
3177;37;13;1;BLOG;0;898;37;10.12.2025
3178;49;3;12;VIDEO;2;1294;63;06.07.2025
3179;31;8;15;BLOG;28;4501;346;01.07.2024
3180;9;9;9;VIDEO;0;624;26;26.08.2025
3181;36;9;7;SOCIAL MEDIA;22;2332;106;30.08.2024
3182;12;15;14;SOCIAL MEDIA;30;2595;307;15.06.2024
3183;22;6;16;NEWSLETTER;1;779;26;13.07.2025
3184;10;5;9;VIDEO;84;3278;796;09.06.2024
3185;5;15;11;VIDEO;5;449;43;16.02.2025
3186;9;10;15;VIDEO;23;2652;334;13.04.2024
3187;46;14;1;VIDEO;28;2212;234;19.03.2024
3188;8;1;8;BLOG;1;234;18;03.06.2025
3189;28;4;17;NEWSLETTER;2;1694;76;01.05.2025
3190;3;9;19;NEWSLETTER;5;471;54;22.06.2023
3191;27;19;19;BLOG;517;4667;1554;18.06.2023
3192;20;14;12;SOCIAL MEDIA;24;2137;365;09.11.2024
3193;49;4;3;VIDEO;13;1965;119;23.03.2025
3194;13;15;20;NEWSLETTER;73;2105;507;24.09.2023
3195;28;10;15;SOCIAL MEDIA;5;1126;111;05.01.2025
3196;5;15;18;NEWSLETTER;1;979;22;30.12.2025
3197;2;8;5;NEWSLETTER;17;1082;156;16.01.2025
3198;14;14;2;BLOG;0;56;0;18.11.2025
3199;26;19;18;BLOG;244;2815;917;10.05.2023
3200;19;10;18;VIDEO;16;1318;169;10.11.2024
3201;11;9;13;VIDEO;241;6135;1971;05.09.2023
3202;33;6;12;VIDEO;114;2930;395;06.04.2023
3203;47;19;11;VIDEO;0;453;4;02.11.2025
3204;29;11;13;VIDEO;0;137;3;19.11.2025
3205;34;7;7;SOCIAL MEDIA;119;1165;453;04.03.2023
3206;43;5;17;VIDEO;5;651;69;09.05.2025
3207;47;19;15;VIDEO;648;8791;3105;01.01.2023
3208;8;10;11;VIDEO;207;3967;1411;27.08.2023
3209;12;13;19;VIDEO;0;782;17;16.12.2025
3210;32;18;4;VIDEO;348;4504;1505;11.05.2023
3211;2;7;10;SOCIAL MEDIA;0;410;4;16.09.2025
3212;27;3;6;BLOG;20;831;239;10.03.2024
3213;27;20;3;SOCIAL MEDIA;12;1179;182;22.01.2024
3214;49;17;4;SOCIAL MEDIA;105;1169;323;19.04.2023
3215;19;3;7;VIDEO;3;1198;80;28.07.2025
3216;21;15;2;VIDEO;56;2754;220;18.02.2024
3217;1;12;14;VIDEO;659;5887;2106;26.10.2023
3218;46;3;19;BLOG;4;403;52;19.02.2025
3219;12;11;20;VIDEO;252;4476;1178;13.04.2024
3220;40;14;17;VIDEO;89;1139;248;02.04.2023
3221;17;15;6;SOCIAL MEDIA;2;1275;74;10.08.2025
3222;45;14;8;BLOG;16;1179;107;18.08.2024
3223;48;19;19;VIDEO;1;1172;25;12.08.2025
3224;41;8;13;NEWSLETTER;1420;8257;3628;17.04.2023
3225;30;1;10;BLOG;0;900;41;27.12.2025
3226;22;6;9;VIDEO;49;1468;221;28.05.2024
3227;36;20;8;SOCIAL MEDIA;65;1810;312;27.03.2024
3228;31;20;3;VIDEO;163;2797;577;12.09.2023
3229;42;12;16;SOCIAL MEDIA;83;3920;576;04.10.2024
3230;37;4;4;BLOG;4;513;48;18.04.2025
3231;2;11;6;SOCIAL MEDIA;49;3240;218;11.07.2024
3232;45;18;16;VIDEO;1;478;39;16.03.2025
3233;12;14;19;BLOG;0;59;3;05.01.2025
3234;5;12;20;SOCIAL MEDIA;1;714;36;06.09.2025
3235;48;12;20;NEWSLETTER;253;4357;1555;18.04.2023
3236;13;14;13;SOCIAL MEDIA;27;1205;107;04.07.2023
3237;10;15;15;VIDEO;6;724;107;11.01.2025
3238;5;2;6;BLOG;259;8144;778;03.05.2023
3239;35;15;5;BLOG;783;5633;1995;09.08.2023
3240;44;10;19;VIDEO;82;4079;624;26.07.2024
3241;18;4;13;BLOG;9;527;97;15.07.2024
3242;6;2;12;VIDEO;4;1281;62;24.07.2025
3243;22;14;13;VIDEO;445;7097;1633;06.04.2023
3244;27;4;6;NEWSLETTER;25;2171;201;01.10.2024
3245;4;14;19;NEWSLETTER;26;1821;425;18.03.2024
3246;32;18;11;SOCIAL MEDIA;0;257;8;23.08.2025
3247;17;8;13;NEWSLETTER;28;2467;336;28.10.2024
3248;37;16;10;BLOG;0;403;9;08.05.2025
3249;22;2;12;NEWSLETTER;0;34;2;16.05.2025
3250;35;1;7;BLOG;18;258;76;29.11.2023
3251;11;17;19;BLOG;1;583;29;09.05.2025
3252;34;1;18;BLOG;9;1624;150;24.05.2025
3253;46;13;18;BLOG;0;822;33;23.10.2025
3254;1;8;4;VIDEO;3;1646;55;20.03.2025
3255;10;6;1;SOCIAL MEDIA;0;385;18;24.12.2025
3256;48;7;1;BLOG;13;1924;247;22.03.2025
3257;17;11;16;BLOG;31;1224;196;16.12.2024
3258;45;20;15;VIDEO;0;921;22;27.07.2025
3259;11;4;15;BLOG;994;5965;2662;02.02.2023
3260;38;14;4;NEWSLETTER;1;759;28;24.11.2025
3261;14;2;16;SOCIAL MEDIA;6;849;55;28.06.2024
3262;35;5;4;VIDEO;484;5382;1694;15.11.2023
3263;11;10;7;NEWSLETTER;0;757;32;13.08.2025
3264;48;15;8;VIDEO;1;1182;79;05.07.2025
3265;42;2;3;NEWSLETTER;861;6593;1883;13.01.2023
3266;19;15;4;NEWSLETTER;258;5264;1398;23.11.2023
3267;2;15;14;NEWSLETTER;284;2484;862;24.11.2023
3268;31;13;4;VIDEO;0;71;2;29.10.2025
3269;15;14;5;BLOG;23;1435;230;12.12.2024
3270;32;6;4;NEWSLETTER;1;828;29;07.12.2024
3271;3;8;6;NEWSLETTER;118;4580;599;30.08.2023
3272;19;13;15;VIDEO;73;2772;668;25.05.2024
3273;49;14;17;SOCIAL MEDIA;674;6595;2275;16.05.2023
3274;32;14;4;NEWSLETTER;78;3002;223;07.10.2023
3275;14;19;4;SOCIAL MEDIA;17;2499;248;03.10.2024
3276;47;2;18;VIDEO;57;4039;339;13.11.2023
3277;18;10;1;VIDEO;0;680;23;30.10.2025
3278;26;1;19;NEWSLETTER;12;889;148;12.02.2024
3279;28;10;7;BLOG;14;1034;93;02.01.2025
3280;24;20;16;NEWSLETTER;0;181;5;17.05.2025
3281;8;6;11;NEWSLETTER;4;2269;82;06.03.2025
3282;1;1;19;VIDEO;0;588;17;27.12.2025
3283;10;13;15;BLOG;3;578;69;18.02.2025
3284;15;1;13;BLOG;251;5253;1979;21.04.2023
3285;45;6;14;BLOG;0;297;8;04.11.2025
3286;30;12;15;BLOG;471;5387;1664;14.03.2023
3287;28;18;20;VIDEO;517;7368;1817;28.04.2023
3288;7;11;9;SOCIAL MEDIA;19;1622;189;02.03.2025
3289;44;8;20;VIDEO;69;4203;337;25.08.2024
3290;49;16;20;SOCIAL MEDIA;320;5302;974;18.11.2023
